"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"11RE20PM01";6895;"11RE20PM01";"M30";442222,082643969;4471789,76820533
"PM10091";6642;"PM10091";"M30";442835,412761876;4480813,34342996
"15NL71PM01";6850;"15NL71PM01";"M30";439212,922843857;4472440,77856688
"PM10765";3611;"PM10765";"M30";443985,734755776;4474314,02415049
"PM11301";6687;"PM11301";"M30";441278,808742809;4470638,13071506
"PM10985";6678;"PM10985";"M30";443324,439401403;4472445,87766086
"PM11071";6679;"PM11071";"M30";442729,251938659;4471670,0859015
"PM11074";6820;"PM11074";"M30";442723,874023862;4471676,82710868
"PM11101";6680;"PM11101";"M30";442474,841273373;4471426,42457585
"PM10982";6677;"PM10982";"M30";443313,227184388;4472448,36201253
"PM31453";6822;"PM31453";"M30";439074,066437522;4470699,64068463
"PM13202";6818;"PM13202";"M30";442574,949227988;4481684,96044121
"08RE14PM01";1048;"08RE14PM01";"M30";443651,332708868;4473388,84688296
"08RE66PM01";6907;"08RE66PM01";"M30";443689,009110348;4473095,13550972
"08RL21PM01";6897;"08RL21PM01";"M30";443433,209866623;4472849,50829276
"08RR02PM01";1050;"08RR02PM01";"M30";443507,428415124;4472780,25638549
"08RR18PM01";6896;"08RR18PM01";"M30";443601,15453075;4472877,17680582
"PM32051";6781;"PM32051";"M30";437295,201044651;4476312,57115138
"PM20911";6749;"PM20911";"M30";443621,368609822;4473190,89119134
"PM30752";3495;"PM30752";"M30";444467,339525792;4474307,88673399
"PM32351";6782;"PM32351";"M30";436833,099141092;4478575,56457681
"PM10013";6640;"PM10013";"M30";442862,98042597;4481354,40456642
"PM10092";6643;"PM10092";"M30";442819,699443779;4480806,99821402
"09XC09PM01";6898;"09XC09PM01";"M30";443528,547829063;4472982,74101439
"10XC82PM01";6892;"10XC82PM01";"M30";442820,065833756;4471645,80194813
"14XC71PM01";7119;"14XC71PM01";"M30";439740,390115244;4471981,92718158
"14XL36PM01";1021;"14XL36PM01";"M30";440360,918337859;4471668,57948918
"15NL09PM01";6858;"15NL09PM01";"M30";439691,473406746;4472147,37479301
"15RR60PM01";1031;"15RR60PM01";"M30";439559,313876448;4472414,93725528
"90ET58PM01";6883;"90ET58PM01";"M30";441647,109126749;4470516,27268315
"PM11102";6681;"PM11102";"M30";442387,132593656;4471344,89736623
"PM11108";6682;"PM11108";"M30";442481,539997248;4471423,15027118
"PM12981";6703;"PM12981";"M30";440582,35931267;4481636,12876873
"PM22851";3560;"PM22851";"M30";439316,150838948;4481189,60534241
"49013";5046;"(AFOROS) GRAL, RICARDOS O-E(ALEJANDRO MORAN-OPORTO)";"URB";437757,457626476;4471018,61675088
"49015";5048;"GRAL, RICARDOS O-E(PSO, MARCELINO CAMACHO-PL, TOROS)";"URB";437351,717403693;4470746,86544045
"21005";4430;"Eduardo Dato, 2 E-O - Fernández de la Hoz-Santa Engracia";"URB";440972,517252131;4476022,90970082
"22006";4459;"Agustín de Bethancourt, 7 N-S - Cristóbal Bordiu-Rios Rosas";"URB";441073,775123628;4477108,11248115
"22010";4463;"(TACTICO) Cristóbal Bordiu O-E - Modesto Lafuente-Agustín de Bethancourt";"URB";441041,407275647;4477142,59278748
"14014";4210;"MESON DE PAREDES N-S(MIGUEL SERVET-RONDA VALENCIA)";"URB";440474,620507374;4473073,07985533
"06031";3971;"Diego de Leon E-O - Claudio Coello-Serrano";"URB";441850,831647978;4476273,34094499
"22001";4454;"(AFOROS) Bravo Murillo, 75 N-S - Cristóbal Bordiu-Rios Rosas";"URB";440290,754229722;4477181,60596605
"22003";4456;"Rios Rosas, 72 E-O - Santa Engracia - Bravo Murillo";"URB";440449,532020633;4477059,59503747
"22004";4457;"Modesto Lafuente, 40 N-S - Cristóbal Bordiu-Rios Rosas";"URB";440981,437911412;4477121,65329758
"22005";4458;"Rios Rosas, 57 E-O - Agustín de Bethancourt-Modesto Lafuente";"URB";441043,830524744;4477014,14444099
"90005";4690;"P: PONTONES N-S(PARADINAS-P: MELANCSLICOS)";"URB";438948,531386793;4472864,37376669
"06034";3974;"Francisco Silvela S-N - Av, America-San Fdo,del Jarama";"URB";442521,760909497;4476579,11710875
"06035";3975;"Principe Vergara S-N - Maria Molina-Francisco Silvela";"URB";442407,325371999;4476560,26100423
"06041";3981;"Velazquez S-N (Lateral) - General Oraa-Maria Molina";"URB";442060,716713559;4476401,77516302
"23004";4470;"Isaac Peral N-S - Dr,Scarlatti-San Francisco de Sales";"URB";439098,591568527;4476931,86649292
"60005";5452;"PºCastellana S-N - Sor Angela de la Cruz-Juán Gris";"URB";441477,906698335;4478792,89545856
"60007";5454;"PºCastellana N-S - Rafael Salgado-Pl,Lima";"URB";441446,301280792;4478407,2949678
"49016";5049;"GRAL, RICARDOS E-O(PL, TOROS-PSO, PSO, MARCELINO CAMACHO)";"URB";437341,256473214;4470746,22703413
"60010";5457;"PºCastellana S-N - Raimundo Fernández Villaverde-San Juán de la Cruz";"URB";441366,611073709;4477466,24103826
"50024";5090;"(AFOROS)VIA LUSITANA E-O(VIANA-PL, ELIPTICA)";"URB";438952,962818695;4470663,8354759
"50026";5092;"VIA LUSITANA O-E(Nº28-BRAGANZA)";"URB";438721,586076522;4470518,11412169
"50300";3635;"(MICRO)MARCELO USERA CCTV";"URB";439164,006974246;4470763,61528204
"51001";3576;"OCA ENTRE ALFARO Y NTRA,SRA,DE VALVANERA SENTIDO O-E";"URB";437510,559975307;4471257,72281355
"51004";5101;"OCA ENTRE HALCÓN Y BRUNO GARCÍA SENTIDO E-O";"URB";436917,392533534;4471113,96768379
"60060";5503;"Pºde la Habana S-N - Hnos,Pinzón-Pl,Quito";"URB";441575,880285268;4477823,38559601
"60061";5504;"Padre Damián N-S - Rafael Salgado-Concha Espina";"URB";441777,886380574;4478266,74703603
"60062";5505;"Padre Damián S-N - Falla-Profesor Waksman";"URB";441746,392733083;4478494,41590848
"60064";5507;"Rafael Salgado O-E - PºCastellana-Padre Damián";"URB";441637,364853533;4478383,64885599
"60066";5508;"Lateral PºCastellana S-N - Sor Angela de la Cruz -Juán Gris";"URB";441456,494698039;4478889,55434884
"60067";5509;"Lateral PºCastellana S-N - Juán Gris-San Germán";"URB";441445,943671836;4478763,9344795
"60069";5510;"Aviador Zorita N-S - Gral,Perón -Reina Mercedes";"URB";440803,293506797;4478177,3560492
"60070";5511;"Lateral PºCastellana N-S - Francisco Gervás-San Felipe";"URB";441466,110154214;4479011,3533587
"60072";5512;"PºCastellana S-N - San Germán-Pl,Cuzco";"URB";441480,273192696;4478667,7171432
"18024";4402;"Serrano Jover N-S( Lateral Izquierdo) - Alberto Aguilera-Sta Cruz de Marcenado";"URB";439422,672887856;4475746,52574663
"90009";4694;"(TACTICO) RONDA DE SEGOVIA S-N(GIRO IZQUIERDA)";"URB";439070,941579929;4473615,82716981
"90010";4695;"RONDA DE SEGOVIA S-N(GIL IMSN -ALGECIRAS)";"URB";439121,690757626;4473513,81979333
"09014";4030;"Dr, Gomez Ulla E-O - Ruiz Perello-Pl, Manuel Becerra";"URB";443332,484838639;4475637,97103914
"09020";4020;"Virgen de la Alegria N-S - Virgen de la Paz-Alcala";"URB";444082,238438061;4475902,17650485
"09032";4046;"(TACTICO) Maiquez, 2 S-N - Duque de Sesto-Jorge Juan";"URB";442934,017641057;4474926,8949491
"09035";7040;"(MICRO) Alcala O-E - Pte, Ventas-Av,Daroca";"URB";443981,832082757;4475849,8584078
"09036";4038;"(MICRO) Salida M-30 Norte - ";"URB";443984,419826539;4475872,25565048
"51023";5122;"PSO, MARCELINO CAMACHO E-O(CASTROJERIZ-LAGUNA)";"URB";437089,892288039;4470881,7262138
"51025";5123;"VIA CARPETANA ENTRE CASIMIRO ESCUDERO Y LUIS FEITO SENTIDO S-N";"URB";436907,634832541;4471378,29205203
"09037";9888;"Jorge Juan O-E - Castelló-Principe Vergara";"URB";442206,890418189;4475002,50037121
"61029";5541;"Av,Pio XII N-S - Comandante Franco-Jerez";"URB";442716,378984229;4479584,68563416
"58001";5132;"AV,DE ABRANTES S-N ENTRE VIA LUSITANA Y BESOLLA";"URB";437601,761673529;4469669,82817198
"58010";5141;"Cº VIEJO DE LEGANES N-S";"URB";437756,7968325;4470016,7016574
"73004";3814;"TÁCTICO - CTRA, EL PARDO S-N(PALACIO DE LA ZARZUELA)";"URB";436079,429940351;4482234,6812005
"61082";5590;"Alfonso XIII S-N - Lirios-Pl,José Mª Soler";"URB";443444,954236035;4478819,70950878
"61083";5591;"Costa Rica E-O - M-30-Pl,José Mª Soler";"URB";443509,914516959;4478997,77704258
"61085";5592;"Alfonso XIII E-O - Pl,José Mª Soler-Santa Mª Magdalena";"URB";443298,921114493;4478983,87883902
"61086";5593;"Alfonso XIII E-O - Sta,Mª Magdalena-Crucero 25 de Mayo";"URB";443147,834650028;4479052,27501876
"61088";5595;"Alfonso XIII O-E - Chile-Puerto Rico";"URB";442744,676819271;4479070,37810192
"31022";3473;"Alcalde Martmn Alzaga E-O(Aguilar de Campoo-Antonio Machado)";"URB";439077,692701061;4479348,87779345
"10007";4055;"O´Donnell, 16 O-E - Lope de Rueda-Narvaez";"URB";442538,122697889;4474769,52907357
"61056";5567;"Fray Bernardino Sahagún O-E - Manuel Benedito-Menendez Pidal";"URB";442175,663125751;4479139,13382362
"61077";5587;"(AFOROS)Costa Rica  E-O(Túnel) - Pl,José Mª Soler-Paraguay";"URB";443224,768878683;4478893,7555548
"62055";5669;"Rosario Pino O-E - Poeta Joan Maragall-PºCastellana";"URB";441392,599533606;4479271,69611233
"62056";5670;"Sor Angela de la Cruz O-E - Poeta Joan Maragall-Pl,Cuzco";"URB";441346,276745158;4478944,41473372
"62058";5672;"Infanta Mercedes S-N - Pensamiento-Sor Angela de la Cruz";"URB";440921,749896413;4478991,51523819
"62059";5673;"Sor Angela de la Cruz E-O - Orense-Iinfanta Mercedes";"URB";441063,950533689;4479006,20858254
"62060";5674;"Sor Angela de la Cruz E-O - Infanta Mercedes-Bravo Murillo";"URB";440924,397228343;4479075,12132578
"62069";5681;"Bravo Murillo S-N(Giro a Lope de Haro) - San Enrique-San Germán";"URB";440501,780419018;4478726,27685364
"62048";3668;"San Germán O-E - Gral,Ramírez de Madrid-Gral,Cabrera";"URB";440922,151895986;4478656,08463583
"62049";5663;"Julián Besteiro S-N - Pedro Teixeira-San Germán";"URB";441045,01778986;4478569,69630532
"62052";5666;"Infanta Mercedes N-S - Pensamiento-Alonso Castrillo";"URB";440888,150474534;4478905,69266219
"62078";5688;"Bravo Murillo S-N - San Germán-Huesca";"URB";440557,262657678;4478820,41120515
"62082";5692;"Bravo Murillo S-N - Rosa Silva-Oñate";"URB";440966,049466452;4479449,19063962
"62083";5693;"Sor Angela de la Cruz  O-E(Salida Túnel) - Bravo Murillo-Julián Besteiro";"URB";440850,042942859;4479089,04570023
"62085";7094;"Sor Angela de la Cruz O-E(Giro Izqda) - Poeta Joan Maragall-Orense";"URB";441201,128518589;4478962,93633736
"63024";5711;"Raimundo Fdez,Villaverde O-E - Alenza-Ponzano";"URB";440621,145994715;4477563,72393526
"63025";5712;"Raimundo Fdez,Villaverde O-E - Ponzano-Alonso Cano";"URB";440817,826388545;4477546,94511828
"63026";5713;"Raimundo Fdez,Villaverde O-E - Alonso Cano-Modesto Lafuente";"URB";440899,232491156;4477542,50322032
"63043";5730;"Edgar Neville S-N - Hernani-Basílica";"URB";440899,032104117;4477752,28600858
"63059";5742;"Aviador Zorita N-S - Hernani-Raimundo Fdez,Villaverde";"URB";440762,56438212;4477653,52904365
"62076";5686;"Bravo Murillo N-S - Marqués de Viana-Maria Zayas";"URB";440704,403716256;4479012,19654362
"63001";3424;"Bravo Murillo N-S - Fulgencio Miguel-Francos Rodríguez";"URB";440412,051044242;4478497,56879078
"63004";3427;"Bravo Murillo N-S - San Raimundo-Carolina";"URB";440362,786063151;4478127,0447433
"63019";5706;"Castilla O-E - Goiri-Bravo Murillo";"URB";440312,628542527;4478264,70851826
"63021";5708;"Jaén E-O - San Antonio-Bravo Murillo";"URB";440422,568753895;4477991,29751238
"63023";5710;"Reina Victoria O-E - Marques de Lerma-Gta,Cuatro Caminos";"URB";440148,891024741;4477594,23980868
"31059";4537;"DR,FEDERICO RUBIO Y GALI S-N(MOGUER-FRANCOS RODRIGUEZ)";"URB";439488,263364306;4478673,84501914
"32024";3824;"MELCHOR FERNANDEZ ALMAGRO E-O(FINISTERRE-GINZO DE LIMIA)";"URB";440494,275043077;4480965,73266599
"32025";3825;"RIBADAVIA E-O(SINESIO DELGADO-CHANTADA)";"URB";440208,416864634;4480469,91744372
"32026";4563;"(AFOROS) SINESIO DELGADO O-E(RIBADAVIA-AV, ASTURIAS)";"URB";440396,570599884;4480466,34199632
"62086";5657;"Julián Besteiro - Sor Angela de la Cruz - Pensamiento";"URB";441076,774548412;4478957,30497613
"63033";5720;"Edgar Neville S-N - Reina Mercedes-Gral,Perón";"URB";440924,99181726;4478061,72733723
"63034";5721;"Orense S-N - Raimundo Fdez,Villaverde-Hernani";"URB";441020,699437829;4477573,39516889
"32041";4573;"(TACTICO) SALIDA APARCAMIENTO GENERAL HOSPITAL CARLOS III";"URB";440879,622623788;4480684,05413729
"19002";4404;"Bravo Murillo, 11 N-S - Fernández de los Rios-Gta,Quevedo";"URB";440261,471103453;4476256,11790176
"60006";5453;"(AFOROS)PºCastellana N-S - San Germán-Pedro Teixeira";"URB";441459,015048218;4478559,49548943
"61049";5561;"Potosi O-E - Bolivia-Principe de Vergara";"URB";442529,301148397;4478715,48939429
"63030";5717;"(AFOROS)Raimundo Fdez,Villaverde E-O - Edgar Neville-Aviador Zorita";"URB";440862,480914282;4477559,42149811
"63032";5719;"Orense N-S - Hernani-Raimundo Fdez,Villaverde";"URB";441022,444779788;4477675,37469125
"63048";5735;"Aviador Zorita N-S - Oviedo-Hernani";"URB";440776,088548192;4477811,6075794
"97079";4704;"Salida calle30 E-O - Marqués de Vadillo-Gta,Pirámides a 280mts";"URB";439619,440778747;4472257,35542759
"97080";4706;"Pº Yeserias E-O - Melilla-Gta,Pirámides";"URB";439508,099013303;4472459,12344426
"97085";7098;"Ferraz N-S - Pl, España - Cuesta San Vicente";"URB";439399,115341202;4474951,98667635
"97086";7106;"Ferraz S-N - Cuesta San Vicente - Pl,España";"URB";439514,320882746;4474834,44205186
"97091";4132;"Méndez Alvaro S-N - Retama-Pedro Bosch";"URB";442379,556562312;4471775,05371571
"97092";4133;"Av,Planetario O-E - Meneses-Méndez Alvaro";"URB";442201,166263534;4471774,01542786
"97093";9959;"Méndez Alvaro S-N(Giro Izqda) - Retama-Pedro Bosch";"URB";442374,838325811;4471772,60492194
"97305";4279;"(MICRO)Bailen N-S(Giro Izqda, a Mayor)(P,M,6) - (MICRO)Bailen N-S(Giro Izqda, a Mayor)(P,M,6)";"URB";439466,665796499;4474093,8346446
"63046";5733;"Basílica O-E - Aviador Zorita-Edgar Neville";"URB";440810,531485489;4477861,70919506
"63056";3454;"Juán de Olías E-O - Infanta Mercedes-Bravo Murillo";"URB";440505,977077564;4478318,87787723
"63058";3456;"San Raimundo E-O - Topete-Bravo Murillo";"URB";440307,516622033;4478151,9064018
"97404";4137;"(TACTICO)Méndez Álvaro O-E(Giro a Retama) - Titán-M-30";"URB";442548,871723337;4471543,76414985
"63049";5736;"Hernani E-O - Edgar Neville-Aviador Zorita";"URB";440851,144337744;4477722,03457156
"63051";5738;"Raimundo Fdez,Villaverde E-O(Giro) - Edgar Neville-Aviador Zorita";"URB";440802,569473414;4477556,86986549
"63052";5739;"Raimundo Fdez,Villaverde O-E(Lateral) - Orens-PºCastellana";"URB";441035,917914444;4477529,69139701
"63053";5740;"Raimundo Fdez,Villaverde E-O(Puente) - PºCastellana-Orense";"URB";441139,031069222;4477536,64179723
"63055";7115;"Bravo Murillo S-N(Giro a Avila) - Navarra-Castilla";"URB";440382,622967731;4478295,45101591
"04022";3928;"(TACTICO) Doctor Arce O-E - Delante Grupo 6";"URB";442111,40114357;4477482,79813282
"13015";4163;"Alfonso XII N-S - Claudio Moyano-Infanta Isabel";"URB";441564,326591939;4473294,99042807
"40003";5785;"Av, Buenos Aires - Río Iguazú-Av, Palomeras";"URB";444575,131819418;4470794,5799891
"40020";5800;"C/, Sierra del Cadi - Av, Albufera-Arroyo del Olivar";"URB";443923,546752061;4471554,92018498
"34015";4633;"(AFOROS) ALFONSO XIII, 18 S-N(LSPEZ DE HOYOS-PRADILLO)";"URB";443519,432647072;4477761,84396895
"34016";4634;"CORAZSN DE MARIA S-N(CARDENAL SILICEO-AV,CAMILO JOSI CELA)";"URB";443299,008546398;4477065,31630498
"02500";7036;"Dr, Esquerdo S-N - Vaderribas-Garibay(Giro a Cavanilles)";"URB";442926,434778779;4472778,19979469
"03001";9841;"Valle de Mena S-E - Acc,Ramon Castroviejo-Gta,Isaac Rabín";"URB";438338,115544704;4480454,49708179
"04011";3917;"Ramon y Cajal E-O - Principe Vergara-Rodriguez Marin";"URB";442489,997368006;4478113,94188072
"40025";5805;"Av, Pablo Neruda - Av, Albufera-Luis Buñuel";"URB";445308,212573019;4471096,07537806
"41001";5812;"Av, Ciudad de Barcelona - Seco-M-30";"URB";443074,7912099;4472271,55885023
"28015";4869;"CTRA, HUMERA N-S(GOLONDRINA-V, ROSALES)";"URB";433855,931989747;4478478,75044277
"13016";4164;"Pº Reina Cristina E-O - Jose Anselmo Clave-Alfonso XII";"URB";441682,155207023;4473115,01119992
"28038";4887;"GALAXIA ENTRADA CRUCE 28140";"URB";433420,158288547;4479004,44818668
"73008";9996;"AV, CARDENAL HERRERA ORIA O-E (VEGAFRIA - ARROYOFRESNO)";"URB";437052,312886323;4480952,23972238
"73009";9997;"ARROYOFRESNO N-S (GAVILANES-AV, HERRERA ORIA)";"URB";437214,409573856;4481046,56895498
"13018";4166;"Av, Ciudad Barcelona O-E - Salida Estacion Atocha-PºInfanta Isabel";"URB";441593,867280581;4473105,33597693
"13019";3463;"(AFOROS) Pº Infanta Isabel E-O - Alfonso XII-Gta, Carlos V";"URB";441455,426364609;4473262,30819293
"13020";3464;"(AFOROS) Pº Infanta Isabel E-O(SUBTERRANEO) - Alfonso XII-Rnda,Valencia";"URB";441446,07557618;4473253,13923974
"13025";7041;"Pº del Prado N-S - Zorrilla-Plaza de las Cortes";"URB";441101,910103324;4474302,74669986
"40024";5804;"Av, Pablo Neruda - Luis Buñuel- Guillermo Pingarrón";"URB";445212,181920666;4470890,81024098
"13727";7138;"(AFOROS) Pº del Prado S-N - Espalter-Pl,Canova Castillo";"URB";441211,412805312;4473790,40970582
"41020";5830;"C/, Peña Gorbea - Concordia-Melquiades Biencinto";"URB";443323,046660926;4471921,73621442
"41021";5831;"C/, Dr, Fernando Primo de Rivera - Peña Gorbea-Av, Albufera";"URB";443503,296250502;4471903,99917848
"41022";5832;"C/, Ntra, Sra, Perpetuo Socorro - Puerto del Monasterio-Av, Albufera";"URB";443829,024909483;4471691,57642609
"41024";5834;"C/, Josefa Díaz - Enrique Velasdco- Av, Albufera";"URB";444118,383608636;4471610,11258053
"41030";5839;"Av, Albufera - San Claudio-Av, Pablo Neruda";"URB";445503,690709951;4471051,31544672
"34038";10042;"CLARA DEL REY N-S (SANTA HORTENSIA -CANILLAS)";"URB";443284,928674316;4477207,17678197
"34040";10047;"ALUSTANTE N-S(CLARA DEL REY - CORAZSN DE MARIA)";"URB";443154,319555366;4477005,89901607
"28039";4888;"OSA MAYOR 98 - P,P";"URB";433516,716414176;4479074,36310968
"13057";4197;"Pº Delicias S-N - Tortosa-Mendez Alvaro";"URB";441170,368489405;4473085,11957718
"97058";4139;"Méndez Álvaro - E-O (Delante Gr5) - Méndez Álvaro - E-O (Delante Gr5)";"URB";442648,685110596;4471476,1574967
"97059";4134;"Retama N-S  - Ombú - Méndez Álvaro";"URB";442578,053675877;4471694,45187105
"41039";5848;"Av, Rafael Alberti - Av, Rafael Alberti-Av, Albufera";"URB";445700,778279067;4471070,04451489
"41042";5850;"Av, Albufera - Sierra Carbonera-Puerto Pajares";"URB";443657,761371721;4471865,4738231
"41043";5851;"Incorporación Av, Albufera hacía M-40 - Av, Albufera hacía M-40";"URB";446239,280086867;4470728,33927312
"35061";7078;"PUENTE DE LA  PAZ E-O(AV,BADAJOZ-AV,BRASILIA)(GIRO A  M-30)";"URB";444021,554144623;4476897,97783331
"15002";4243;"Pº Prado S-N - Pl, Canovas del Castillo-Pl, Cibeles";"URB";441173,389681221;4474307,68285623
"97055";3522;"Méndez Álvaro O-E - (Ariel - M-30)";"URB";442459,395246274;4471653,32753775
"97057";4141;"Av,Entrevías E-O - Timoteo Pérez Rubio - M-30";"URB";442807,603569045;4471402,02561024
"53051";6177;"C/, Francisco Largo Caballero - José Arcones Gil-Av, Daroca";"URB";445870,698861741;4474930,80558677
